DIGIKEY,311-3843-1-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-0.75PF,0.75pF
DIGIKEY,CKN10721CT-ND,10,2,v4-rev7-rc2/controller_board.sch,RemoteParts:POWER-SWITCH-MFS201N-9-Z:-SMD-VERTICAL,POWER-SWITCH-MFS201N-9-Z-SMD-VERTICAL
DIGIKEY,36-5001-ND,20,4,v4-rev7-rc2/controller_board.sch,RemoteParts:TEST-POINT:,
DIGIKEY,ATMEGA128RFA1-ZU-ND ,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:ATMEGA128RFA1:,
DIGIKEY,1276-1182-1-ND,25,5,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-1UF,1uF
DIGIKEY,535-9134-1-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CRYSTAL:-SMD-3X2,CRYSTAL-SMD-3X2
DIGIKEY,732-2230-1-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:BALUN:0805,
DIGIKEY,S5641-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:SPARKFUN_SERLCD_SERIAL_REDUCED:-SMD,SPARKFUN_SERLCD_SERIAL_REDUCED-SMD
DIGIKEY,CRS08QMCT-ND,10,2,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:DIODE-SCHOTTKY_:SMD-SOD123-360MV,360mV
DIGIKEY,PEC12R-4220F-S0024-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:ROTARY-ENCODER-W/BUTTON:-BOURNS-PEC12R-4217F,
DIGIKEY,MCP73831T-2ACI/OTCT-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:MCP73831/2:,MCP73831T-2ACI/OT
DIGIKEY,478-11384-1-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-22PF,22pF
DIGIKEY,160-2252-1-ND,20,4,v4-rev7-rc2/controller_board.sch,RemoteParts:LED-2X:-GREEN/RED-1.6X1.5MM,LED-2X-GREEN/RED-1.6X1.5MM
DIGIKEY,399-1095-1-ND,15,3,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-0.1UF,0.1uF
DIGIKEY,YAG3657CT-ND,10,2,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:RESISTOR_:SMD-0603-2.2K,2.2K
DIGIKEY,609-4613-1-ND ,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:USB:-MICROA-AMPHENOL-10118192-0001LF,
DIGIKEY,952-1922-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:AVR_SPI_PRG_6:-SMD,AVR_SPI_PRG_6-SMD
DIGIKEY,EG5350CT-ND,40,8,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:PUSHBUTTON_:-4.5X4.5,PUSHBUTTON_-4.5X4.5
DIGIKEY,768-1007-1-ND ,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:FT232RL:SSOP,
DIGIKEY,311-10KLECT-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:RESISTOR_:SMD-0603-10K,10K
DIGIKEY,ANT-2.45-CHPCT-ND,5,1,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:ANTENNA:-CHIP,ANTENNA-CHIP
DIGIKEY,1722-1241-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:ROTARY-ENCODER-W/BUTTON:-BOURNS-PEC12R-4217F,
DIGIKEY,1276-1119-1-ND,15,3,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-10UF,10uF
DIGIKEY,568-5300-1-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:DPDT-X2:,
DIGIKEY,720-1655-1-ND,10,2,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-0603_CERAMIC-12PF,12pF
DIGIKEY,952-1842-ND,5,1,v4-rev7-rc2/controller_board.sch,RemoteParts:SPARKFUN_SERLCD_SERIAL_REDUCED:-SMD,SPARKFUN_SERLCD_SERIAL_REDUCED-SMD
DIGIKEY,A100106-ND,10,2,v4-rev7-rc2/controller_board.sch,RemoteParts:FRSKY-GIMBAL:-FRYSKY,2.4K
DIGIKEY,Y10751CT-ND,10,2,v4-rev7-rc2/controller_board.sch,quadparts_prebuilt:RESISTOR-PACK-4X:-750,750
